fiscalyear,school,traveler_type,total_trips,total_emissions,percapita_trips,percapita_emissions
FY17-18,Whiting School of Engineering,Postdocs,23,11.9051537919,0.0001335826876836762,0.00021428992791365105
FY17-18,Whiting School of Engineering,Sr Staff-Admin,135,25.43435432577,0.0007840722972737515,0.0004578123097164685
FY17-18,Whiting School of Engineering,Sr Staff-Non Ad,4,0.48098030234,2.323177177107412e-05,8.657530689477586e-06
FY17-18,Whiting School of Engineering,Staff-Admin,4,1.6430567992399998,2.323177177107412e-05,2.957463038459262e-05
FY17-18,Whiting School of Engineering,Undergrad Stud,8,5.36322656689,4.646354354214824e-05,9.653679864139045e-05
FY18-19,All Children’s Hospital,Regular,26,2.8028607982400002,0.00015100651651198178,5.045082565968193e-05
FY18-19,BIOETHICS INSTITUTE,Faculty,8,1.2230393145999998,4.646354354214824e-05,2.2014415869160123e-05
FY18-19,BOLOGNA CENTER,Deans/Executive,4,1.5949487899600001,2.323177177107412e-05,2.8708697695197677e-05
FY18-19,BOLOGNA CENTER,Faculty,4,1.6030680938,2.323177177107412e-05,2.8854843227208055e-05
FY18-19,BOLOGNA CENTER,Sr Staff-Admin,4,0.23292876596,2.323177177107412e-05,4.192662214959765e-06
FY18-19,Bloomberg School of Public Health,Deans/Executive,34,18.96278381698,0.00019747006005413004,0.0003413255845504096
FY18-19,Bloomberg School of Public Health,Faculty,234,84.16097513428,0.001359058648607836,0.0015148774732282708
FY18-19,Bloomberg School of Public Health,Graduate Stud,10,4.98214998921,5.80794294276853e-05,8.967751116068708e-05
FY18-19,Bloomberg School of Public Health,Postdocs,2,0.05962018422,1.161588588553706e-05,1.0731490917315913e-06
FY18-19,Bloomberg School of Public Health,Sr Staff-Admin,181,31.09214832897,0.001051237672641104,0.0005596512519333184
FY18-19,Bloomberg School of Public Health,Sr Staff-Non Ad,262,100.43075823093,0.0015216810510053549,0.0018077296873108785
FY18-19,Bloomberg School of Public Health,Staff-Admin,4,1.11001316194,2.323177177107412e-05,1.9979972087144666e-05
FY18-19,Bloomberg School of Public Health,Staff-Non Admin,17,2.1964939505,9.873503002706502e-05,3.9536367067820674e-05
FY18-19,CENTER FOR TALENTED YOUTH,Deans/Executive,27,12.56643707069,0.0001568144594547503,0.00022619286916240885
FY18-19,CENTER FOR TALENTED YOUTH,Non-employees,130,47.84829586964,0.0007550325825599089,0.000861257909971091
FY18-19,CENTER FOR TALENTED YOUTH,Sr Staff-Admin,316,104.74035317034999,0.0018353099699148555,0.0018853013680340354
FY18-19,CENTER FOR TALENTED YOUTH,Sr Staff-Non Ad,2,0.12260602400000001,1.161588588553706e-05,2.206879180562547e-06
FY18-19,CENTER FOR TALENTED YOUTH,Staff-Admin,40,12.44102330976,0.0002323177177107412,0.0002239354513869783
FY18-19,CGEPI,Deans/Executive,7,3.15925741374,4.0655600599379715e-05,5.686587970930924e-05
FY18-19,CGEPI,Sr Staff-Admin,18,3.20054339342,0.00010454297296983354,5.760901749350915e-05
FY18-19,CGEPI,Staff-Admin,4,0.19386538904,2.323177177107412e-05,3.489530750169621e-06
FY18-19,Carey Business School,Deans/Executive,12,12.37670390834,6.969531531322237e-05,0.00022277771750678948
FY18-19,Carey Business School,Faculty,51,16.15976879739,0.00029620509008119507,0.00029087198294322193
FY18-19,Carey Business School,Sr Staff-Admin,44,17.85197233237,0.0002555494894818153,0.00032133124284566936
FY18-19,Carey Business School,Staff-Admin,30,7.38768653034,0.0001742382882830559,0.0001329765949863092
FY18-19,EMRS PROJECT,Regular,212,19.10951642061,0.0012312839038669285,0.00034396673640817464
FY18-19,HUMAN LANGUAGE TECHNOLOGY COE,Faculty,6,1.57146177581,3.484765765661118e-05,2.828593704404718e-05
FY18-19,Homewood Student Affairs,Deans/Executive,188,39.45768026963,0.0010918932732404837,0.0007102288310102939
FY18-19,Homewood Student Affairs,Sr Staff-Admin,201,38.89973440984,0.0011673965314964747,0.0007001859386492169
FY18-19,Homewood Student Affairs,Sr Staff-Appt,230,30.12094804726,0.0013358268768367619,0.0005421698785722323
FY18-19,Homewood Student Affairs,Sr Staff-Non Ad,45,8.93321642894,0.00026135743242458386,0.00016079576442742314
FY18-19,Homewood Student Affairs,Staff-Admin,594,114.23324364625,0.003449918108004507,0.0020561711317792835
FY18-19,Homewood Student Affairs,Staff-Non Admin,13,1.72153735517,7.550325825599089e-05,3.0987261667382545e-05
FY18-19,Homewood Student Affairs,Undergrad Stud,6,3.50631456184,3.484765765661118e-05,6.311282557395374e-05
FY18-19,Howard County General Hospital,Regular,4,0.36863453828000003,2.323177177107412e-05,6.635333739934502e-06
FY18-19,INSTITUTION WIDE FUNDS,Deans/Executive,6,2.09799182632,3.484765765661118e-05,3.7763352333291575e-05
FY18-19,INSTITUTION WIDE FUNDS,Graduate Stud,6,1.54030451429,3.484765765661118e-05,2.7725113770210077e-05
FY18-19,INSTITUTION WIDE FUNDS,Sr Staff-Admin,10,1.74716986133,5.80794294276853e-05,3.144864066283994e-05
FY18-19,JH Bayview Medical Center,Regular,37,12.49715536844,0.0002148938888824356,0.0002249458150511895
FY18-19,JH Bayview Medical Center,Regular Nurses,18,1.9594737811799998,0.00010454297296983354,3.5270060568511e-05
FY18-19,JH Community Physicians,Providers,10,2.9854952396,5.80794294276853e-05,5.373820203109949e-05
FY18-19,JH Community Physicians,Regular,2,0.30700040384,1.161588588553706e-05,5.525934024732669e-06
FY18-19,JH HEALTH SYSTEM CORPORATION,Intrastaff Clerical,4,0.6108800920199999,2.323177177107412e-05,1.0995695912128027e-05
FY18-19,JH HEALTH SYSTEM CORPORATION,Regular,453,80.80232757604,0.0026309981530741443,0.0014544226184886125
FY18-19,JH HEALTH SYSTEM CORPORATION,Sr Staff-Admin,17,5.27385072164,9.873503002706502e-05,9.492805475024685e-05
FY18-19,JH TECHNOLOGY VENTURES,Deans/Executive,10,1.2399220235000001,5.80794294276853e-05,2.2318300601470736e-05
FY18-19,JH TECHNOLOGY VENTURES,Sr Staff-Admin,18,2.44448651989,0.00010454297296983354,4.400017415058689e-05
FY18-19,JH TECHNOLOGY VENTURES,Staff-Admin,4,1.18240650796,2.323177177107412e-05,2.1283035043845703e-05
FY18-19,JHBMC GRANT COMPANY,Regular,18,4.31622646024,0.00010454297296983354,7.769104651576365e-05
FY18-19,JHHCG PHARMAQUIP,Regular,2,0.30700040384,1.161588588553706e-05,5.525934024732669e-06
FY18-19,JHHCG PHARMAQUIP,Regular Nurses,2,0.30700040384,1.161588588553706e-05,5.525934024732669e-06
FY18-19,JHMMC INTRASTAFF DIVISION,Regular,4,1.05149974316,2.323177177107412e-05,1.8926744509280142e-05
FY18-19,JHPEIGO,Faculty,22,16.19175159702,0.00012777474474090766,0.0002914476657060816
FY18-19,JHPEIGO,Sr Staff-Admin,410,242.38075148031,0.0023812566065350973,0.004362795699263528
FY18-19,JHPEIGO,Sr Staff-Appt,846,422.64940460375,0.004913519729582177,0.0076075884468545536
FY18-19,JHPEIGO,Sr Staff-Non Ad,614,323.41877473614,0.0035660769668598774,0.005821460783755908
FY18-19,JHPEIGO,Staff-Admin,94,53.61575944167,0.0005459466366202418,0.0009650708782618327
FY18-19,JHPEIGO,Staff-Non Admin,32,20.84443475115,0.00018585417416859296,0.000375194852439774
FY18-19,JHU PRESS BOOK DIVISION,Sr Staff-Admin,38,6.48311443518,0.00022070183182520416,0.00011669451308692025
FY18-19,JHU PRESS BOOK DIVISION,Staff-Admin,2,0.15876640962,1.161588588553706e-05,2.857757494550539e-06
FY18-19,JHU PRESS MUSE,Sr Staff-Admin,28,5.82606770944,0.00016262240239751886,0.00010486782878230243
FY18-19,JOHNS HOPKINS IMAGING LLC,Regular,12,2.70253523262,6.969531531322237e-05,4.864498941427085e-05
FY18-19,Johns Hopkins HealthCare,Regular,253,38.23337089633,0.001469409564520438,0.0006881915543875453
FY18-19,Johns Hopkins Hospital,Non-employees,2,0.27969414175,1.161588588553706e-05,5.034427821861224e-06
FY18-19,Johns Hopkins Hospital,Regular,153,37.0547246693,0.0008886152702435851,0.0006669762035033089
FY18-19,Johns Hopkins Hospital,Regular Nurses,71,23.37171549061,0.0004123639489365657,0.0004206853027895137
FY18-19,Johns Hopkins Hospital,Sr Staff-Admin,4,0.58825490343,2.323177177107412e-05,1.0588447915442544e-05
FY18-19,Johns Hopkins International,Regular,45,15.24050938049,0.00026135743242458386,0.00027432553275662523
FY18-19,Krieger School of Arts and Sciences,Deans/Executive,62,19.76321563437,0.00036009246245164887,0.0003557331662958044
FY18-19,Krieger School of Arts and Sciences,Faculty,656,207.61288543841,0.003810010570456156,0.003736982405452967
FY18-19,Krieger School of Arts and Sciences,Graduate Stud,97,36.14335776017,0.0005633704654485474,0.0006505718165735717
FY18-19,Krieger School of Arts and Sciences,NON EMPLOYEE,15,3.67993158643,8.711914414152795e-05,6.623789059489337e-05
FY18-19,Krieger School of Arts and Sciences,Postdocs,63,19.08718153084,0.0003659004053944174,0.0003435647137209894
FY18-19,Krieger School of Arts and Sciences,Sr Staff-Admin,105,24.57742303982,0.0006098340089906956,0.0004423877510166795
FY18-19,Krieger School of Arts and Sciences,Sr Staff-Non Ad,93,31.5603191822,0.0005401386936774733,0.000568078215594904
FY18-19,Krieger School of Arts and Sciences,Staff-Admin,75,16.59824749242,0.0004355957207076398,0.000298764494841185
FY18-19,Krieger School of Arts and Sciences,Staff-Non Admin,4,0.7195789732200001,2.323177177107412e-05,1.295224984026717e-05
FY18-19,Krieger School of Arts and Sciences,Student,4,2.27795460848,2.323177177107412e-05,4.100263947651561e-05
FY18-19,NANJING CENTER,Faculty,25,12.73216612351,0.00014519857356921326,0.00022917595257340674
FY18-19,NANJING CENTER,Sr Staff-Admin,17,6.896963063309999,9.873503002706502e-05,0.00012414368965694316
FY18-19,NANJING CENTER,Staff-Admin,8,1.8227701055599999,4.646354354214824e-05,3.2809427022216785e-05
FY18-19,NITZE SCH ADV INT STUDIES-SAIS,Deans/Executive,45,17.53862617094,0.00026135743242458386,0.0003156910866982923
FY18-19,NITZE SCH ADV INT STUDIES-SAIS,Faculty,613,220.15796737867,0.003560269023917109,0.003962790887362559
FY18-19,NITZE SCH ADV INT STUDIES-SAIS,Graduate Stud,63,29.71271489295,0.0003659004053944174,0.0005348217791912254
FY18-19,NITZE SCH ADV INT STUDIES-SAIS,Postdocs,3,2.4891200114,1.742382882830559e-05,4.48035663490749e-05
FY18-19,NITZE SCH ADV INT STUDIES-SAIS,Sr Staff-Admin,162,58.340754295079996,0.0009408867567285018,0.0010501196583303854
FY18-19,NITZE SCH ADV INT STUDIES-SAIS,Staff-Admin,25,8.893132469120001,0.00014519857356921326,0.00016007426271392447
FY18-19,NITZE SCH ADV INT STUDIES-SAIS,Staff-Non Admin,14,8.55369113728,8.131120119875943e-05,0.00015396439972497277
FY18-19,NITZE SCH ADV INT STUDIES-SAIS,Visiting Faculty,6,0.43533983567999995,3.484765765661118e-05,7.836013178534458e-06
FY18-19,PEABODY INSTITUTE,Deans/Executive,53,20.33680135967,0.0003078209759667321,0.0003660575725046905
FY18-19,PEABODY INSTITUTE,Faculty,83,18.86396417815,0.000482059264249788,0.0003395468546279334
FY18-19,PEABODY INSTITUTE,Sr Staff-Admin,21,5.840532770839999,0.00012196680179813913,0.00010512819643641718
FY18-19,PEABODY INSTITUTE,Staff-Admin,98,12.12189838131,0.0005691784083913159,0.00021819127881194384
FY18-19,School of Education,Deans/Executive,22,5.16981930618,0.00012777474474090766,9.305551409186024e-05
FY18-19,School of Education,Faculty,110,26.96921573131,0.0006388737237045383,0.0004854394488277996
FY18-19,School of Education,Graduate Stud,2,0.82329740994,1.161588588553706e-05,1.4819156956004498e-05
FY18-19,School of Education,Postdocs,16,3.10424572826,9.292708708429648e-05,5.587568249539856e-05
FY18-19,School of Education,Sr Staff-Admin,150,17.17837855618,0.0008711914414152795,0.0003092067155807593
FY18-19,School of Education,Sr Staff-Appt,4,1.7391095245000001,2.323177177107412e-05,3.130355652294116e-05
FY18-19,School of Education,Sr Staff-Non Ad,14,2.88624015201,8.131120119875943e-05,5.1951634134832967e-05
FY18-19,School of Education,Staff-Admin,27,3.5996820202,0.0001568144594547503,6.479341754875527e-05
FY18-19,School of Medicine (SOM),Deans/Executive,13,3.18387840886,7.550325825599089e-05,5.730905174737371e-05
FY18-19,School of Medicine (SOM),Faculty,2110,737.35592137424,0.012254759609241599,0.013272230665805821
FY18-19,School of Medicine (SOM),Graduate Stud,69,16.249952036939998,0.00040074806305102857,0.00029249525973913676
FY18-19,School of Medicine (SOM),Med Intern/Res,70,16.39272931461,0.0004065560059937971,0.00029506521667328647
FY18-19,School of Medicine (SOM),Med Students,2,0.286715752,1.161588588553706e-05,5.160815131140167e-06
FY18-19,School of Medicine (SOM),Non-Employee,1,0.08952553073,5.80794294276853e-06,1.6114381940715207e-06
FY18-19,School of Medicine (SOM),Non-employees,71,25.14646376946,0.0004123639489365657,0.000452630348388034
FY18-19,School of Medicine (SOM),Postdocs,70,15.443360434939999,0.0004065560059937971,0.00027797680334036806
FY18-19,School of Medicine (SOM),Regular,9,1.19271666307,5.227148648491677e-05,2.1468615376021138e-05
FY18-19,School of Medicine (SOM),Sr Staff-Admin,351,69.11021252387,0.0020385879729117543,0.0012439673370631585
FY18-19,School of Medicine (SOM),Sr Staff-Appt,23,13.06252653563,0.0001335826876836762,0.00023512236117393108
FY18-19,School of Medicine (SOM),Sr Staff-Non Ad,329,101.08539184513,0.0019108132281708465,0.0018195129361834985
FY18-19,School of Medicine (SOM),Staff-Admin,39,8.67547615904,0.0002265097747679727,0.0001561565010610907
FY18-19,School of Medicine (SOM),Staff-Non Admin,54,9.17409213371,0.0003136289189095006,0.00016513146964497626
FY18-19,School of Medicine (SOM),Trainee,4,0.48293074964,2.323177177107412e-05,8.692638275538401e-06
FY18-19,School of Nursing (SON),Deans/Executive,2,0.42633149076,1.161588588553706e-05,7.673865119192168e-06
FY18-19,School of Nursing (SON),Faculty,176,57.96878131681,0.0010221979579272612,0.0010434242334671185
FY18-19,School of Nursing (SON),Sr Staff-Admin,68,17.171434056549998,0.00039494012010826007,0.0003090817162442432
FY18-19,School of Nursing (SON),Sr Staff-Non Ad,5,1.20368452715,2.903971471384265e-05,2.1666034312739877e-05
FY18-19,School of Nursing (SON),Staff-Admin,8,2.1229666235,4.646354354214824e-05,3.821289272402568e-05
FY18-19,School of Nursing (SON),Staff-Non Admin,4,0.5761621302,2.323177177107412e-05,1.037078088240548e-05
FY18-19,Sheridan Libraries,Deans/Executive,2,1.1519795302,1.161588588553706e-05,2.073535670345695e-05
FY18-19,Sheridan Libraries,Sr Staff-Admin,18,4.676229135290001,0.00010454297296983354,8.417100877695459e-05
FY18-19,Sibley Memorial Hospital,Regular,31,5.78374753902,0.00018004623122582443,0.00010410607581152054
FY18-19,Sibley Memorial Hospital,Regular Nurses,39,7.10870452858,0.0002265097747679727,0.00012795498551436508
FY18-19,Suburban Hospital,Regular,6,1.1884392868,3.484765765661118e-05,2.139162362366079e-05
FY18-19,U-WIDE STUDENT AFFAIRS,Deans/Executive,14,3.0303827428699996,8.131120119875943e-05,5.454616638066518e-05
FY18-19,U-WIDE STUDENT AFFAIRS,Sr Staff-Admin,4,0.7166941256,2.323177177107412e-05,1.2900323271376284e-05
FY18-19,U-WIDE STUDENT AFFAIRS,Staff-Admin,34,9.13587697445,0.00019747006005413004,0.00016444360589569772
FY18-19,Unavailable,Unavailable,11054,3708.03267393865,0.06420100128936333,0.06674370346567048
FY18-19,University Administration,Deans/Executive,245,70.21633839901,0.0014229460209782899,0.0012638773389153349
FY18-19,University Administration,Sr Staff-Admin,1187,270.43354954502,0.006894028273066246,0.004867739371570639
FY18-19,University Administration,Staff-Admin,57,7.3898410942599995,0.0003310527477378062,0.00013301537662283172
FY18-19,University Administration,Staff-Non Admin,151,41.27498912275,0.000876999384358048,0.0007429399567915404
FY18-19,Whiting School of Engineering,Deans/Executive,81,18.31011879371,0.0004704433783642509,0.0003295777698448619
FY18-19,Whiting School of Engineering,Faculty,433,153.56490234074,0.0025148392942187735,0.002764131604503379
FY18-19,Whiting School of Engineering,Graduate Stud,68,28.84549159566,0.00039494012010826007,0.0005192119667427922
FY18-19,Whiting School of Engineering,Postdocs,49,17.680745739709998,0.00028458920419565796,0.00031824920502915863
FY18-19,Whiting School of Engineering,Sr Staff-Admin,155,33.06526163346,0.0009002311561291221,0.0005951668206672816
FY18-19,Whiting School of Engineering,Sr Staff-Non Ad,22,7.1131996291999995,0.00012777474474090766,0.00012803589625308057
FY18-19,Whiting School of Engineering,Staff-Admin,18,4.32433215633,0.00010454297296983354,7.783694711152056e-05
FY18-19,Whiting School of Engineering,Staff-Non Admin,12,5.7357075687000005,6.969531531322237e-05,0.0001032413678071728
FY19-20,555 PENN,Staff-Admin,2,0.72847845598,1.161588588553706e-05,1.3112438406701876e-05
FY19-20,All Children’s Hospital,Regular,38,5.71447037281,0.00022070183182520416,0.00010285910334793897
FY19-20,BIOETHICS INSTITUTE,Faculty,12,3.85441950838,6.969531531322237e-05,6.937863156053367e-05
FY19-20,BOLOGNA CENTER,Deans/Executive,4,1.61259353407,2.323177177107412e-05,2.9026298879481348e-05
FY19-20,BOLOGNA CENTER,Faculty,22,8.43901390832,0.00012777474474090766,0.00015190023696347234
FY19-20,BOLOGNA CENTER,Sr Staff-Admin,4,1.8121832591,2.323177177107412e-05,3.261886631175458e-05
FY19-20,Bloomberg School of Public Health,Faculty,180,62.814976057959996,0.0010454297296983355,0.001130654582599031
FY19-20,Bloomberg School of Public Health,Graduate Stud,11,4.15936513869,6.388737237045383e-05,7.486758015195576e-05
FY19-20,Bloomberg School of Public Health,Postdocs,4,0.88634675266,2.323177177107412e-05,1.5954030082604874e-05
FY19-20,Bloomberg School of Public Health,Sr Staff-Admin,63,9.0873561961,0.0003659004053944174,0.00016357024346152154
FY19-20,Bloomberg School of Public Health,Sr Staff-Non Ad,123,61.8009158311,0.0007143769819605292,0.001112401740450803
FY19-20,Bloomberg School of Public Health,Staff-Admin,2,0.10289289856,1.161588588553706e-05,1.8520476258148464e-06
FY19-20,Bloomberg School of Public Health,Staff-Non Admin,6,3.28575979638,3.484765765661118e-05,5.9142892415795616e-05
FY19-20,CENTER FOR TALENTED YOUTH,Deans/Executive,66,35.69235537905,0.000383324234222723,0.0006424538813138992
FY19-20,CENTER FOR TALENTED YOUTH,Non-employees,52,13.55693317294,0.00030201303302396357,0.00024402156268960357
FY19-20,CENTER FOR TALENTED YOUTH,Sr Staff-Admin,137,54.930592248989996,0.0007956881831592886,0.000988737555099792
FY19-20,CENTER FOR TALENTED YOUTH,Sr Staff-Appt,2,0.23717439078000002,1.161588588553706e-05,4.269082448795401e-06
FY19-20,CENTER FOR TALENTED YOUTH,Sr Staff-Non Ad,4,2.7302996230199996,2.323177177107412e-05,4.9144741817421695e-05
FY19-20,CENTER FOR TALENTED YOUTH,Staff-Admin,14,2.06701146584,8.131120119875943e-05,3.720571323596929e-05
FY19-20,CGEPI,Deans/Executive,4,1.5477933247200002,2.323177177107412e-05,2.7859910571264053e-05
FY19-20,CGEPI,Sr Staff-Admin,20,3.92435438366,0.0001161588588553706,7.063744263045851e-05
FY19-20,CGEPI,Sr Staff-Non Ad,2,0.12638898456,1.161588588553706e-05,2.27497156810097e-06
FY19-20,CGEPI,Staff-Admin,4,0.18418572734,2.323177177107412e-05,3.315299148950592e-06
FY19-20,Carey Business School,Deans/Executive,4,0.71737451418,2.323177177107412e-05,1.2912570103488665e-05
FY19-20,Carey Business School,Faculty,24,4.48000506584,0.00013939063062644473,8.063902234214071e-05
FY19-20,Carey Business School,Sr Staff-Admin,27,9.92472857804,0.0001568144594547503,0.00017864274655550862
FY19-20,Carey Business School,Staff-Admin,7,1.88698064483,4.0655600599379715e-05,3.3965201409678016e-05
FY19-20,EMRS PROJECT,Regular,180,16.67303127046,0.0010454297296983355,0.00030011058500393497
FY19-20,HUMAN LANGUAGE TECHNOLOGY COE,Faculty,4,1.63456554962,2.323177177107412e-05,2.9421789917281347e-05
FY19-20,Homewood Student Affairs,Deans/Executive,62,11.71546598883,0.00036009246245164887,0.00021087559271424982
FY19-20,Homewood Student Affairs,Sr Staff-Admin,80,17.0488824636,0.0004646354354214824,0.0003068758168095945
FY19-20,Homewood Student Affairs,Sr Staff-Appt,176,23.48698238966,0.0010221979579272612,0.0004227600794719502
FY19-20,Homewood Student Affairs,Sr Staff-Non Ad,10,1.52875605196,5.80794294276853e-05,2.751724420351091e-05
FY19-20,Homewood Student Affairs,Staff-Admin,282,51.73043440908,0.0016378399098607255,0.0009311354774774774
FY19-20,Homewood Student Affairs,Staff-Non Admin,4,0.94230191034,2.323177177107412e-05,1.6961209571021255e-05
FY19-20,Homewood Student Affairs,Undergrad Stud,6,1.43216808765,3.484765765661118e-05,2.5778683889960107e-05
FY19-20,Howard County General Hospital,Regular,24,5.27568323492,0.00013939063062644473,9.496103955208445e-05
FY19-20,INSTITUTION WIDE FUNDS,Deans/Executive,2,0.22430143864,1.161588588553706e-05,4.037372381514008e-06
FY19-20,INSTITUTION WIDE FUNDS,Sr Staff-Admin,2,0.13497095264,1.161588588553706e-05,2.429444946048569e-06
FY19-20,JH Bayview Medical Center,Regular,42,7.32675092814,0.00024393360359627826,0.00013187976868477103
FY19-20,JH Community Physicians,Providers,20,3.747580356,0.0001161588588553706,6.745555230745904e-05
FY19-20,JH Community Physicians,Regular,6,0.85449095885,3.484765765661118e-05,1.5380633394204133e-05
FY19-20,JH HEALTH SYSTEM CORPORATION,Regular,399,77.00746474896,0.0023173692341646435,0.001386115992982401
FY19-20,JH HEALTH SYSTEM CORPORATION,Sr Staff-Admin,11,3.1683474053,6.388737237045383e-05,5.7029497388692224e-05
FY19-20,JH TECHNOLOGY VENTURES,Deans/Executive,4,1.5334688769399998,2.323177177107412e-05,2.7602073928761575e-05
FY19-20,JH TECHNOLOGY VENTURES,Sr Staff-Admin,2,0.37565614854,1.161588588553706e-05,6.761721049393443e-06
FY19-20,JH TECHNOLOGY VENTURES,Staff-Admin,4,0.8795519385999999,2.323177177107412e-05,1.5831725050636725e-05
FY19-20,JHBMC GRANT COMPANY,Regular,8,1.40833180738,4.646354354214824e-05,2.5349636531977786e-05
FY19-20,JHHCG PHARMAQUIP,Regular,10,2.8034368605399997,5.80794294276853e-05,5.046119464364454e-05
FY19-20,JHMMC INTRASTAFF DIVISION,Regular,4,1.48526107732,2.323177177107412e-05,2.673434503705468e-05
FY19-20,JHPEIGO,Faculty,2,1.48844529594,1.161588588553706e-05,2.679166021252141e-05
FY19-20,JHPEIGO,Sr Staff-Admin,156,104.14780274688,0.0009060390990718907,0.0018746356017827013
FY19-20,JHPEIGO,Sr Staff-Appt,314,171.89915224939,0.0018236940840293185,0.003094143728659942
FY19-20,JHPEIGO,Sr Staff-Non Ad,148,87.35808029747,0.0008595755555297424,0.0015724246033979356
FY19-20,JHU PRESS BOOK DIVISION,Sr Staff-Admin,11,2.0218790226400003,6.388737237045383e-05,3.639334002610155e-05
FY19-20,JHU PRESS MUSE,Sr Staff-Admin,10,1.7532661431,5.80794294276853e-05,3.1558372280244445e-05
FY19-20,JHU Press,Deans/Executive,2,0.80949912934,1.161588588553706e-05,1.4570791197208667e-05
FY19-20,JOHNS HOPKINS AT ALL CHILDRENS,Faculty,3,0.34968798401,1.742382882830559e-05,6.294300283357674e-06
FY19-20,JOHNS HOPKINS IMAGING LLC,Regular,6,0.56489489514,3.484765765661118e-05,1.01679733394709e-05
FY19-20,Johns Hopkins HealthCare,Regular,118,16.16097535305,0.0006853372672466865,0.00029089370065724096
FY19-20,Johns Hopkins Hospital,Regular,197,41.01939434482,0.0011441647597254005,0.0007383393117687948
FY19-20,Johns Hopkins Hospital,Regular Nurses,24,10.10647397832,0.00013939063062644473,0.0001819141203995943
FY19-20,Johns Hopkins Hospital,Sr Staff-Admin,11,3.11939117826,6.388737237045383e-05,5.61482969819857e-05
FY19-20,Johns Hopkins International,Regular,65,49.302862349470004,0.00037751629127995447,0.0008874397595764659
FY19-20,Krieger School of Arts and Sciences,Deans/Executive,42,14.28233627246,0.00024393360359627826,0.0002570786454137463
FY19-20,Krieger School of Arts and Sciences,Faculty,226,71.44028036242,0.0013125951050656879,0.0012859080022477203
FY19-20,Krieger School of Arts and Sciences,Graduate Stud,65,19.44907568623,0.00037751629127995447,0.0003500787221770296
FY19-20,Krieger School of Arts and Sciences,Postdocs,45,21.23057795579,0.00026135743242458386,0.0003821453379969577
FY19-20,Krieger School of Arts and Sciences,Sr Staff-Admin,133,42.33586462065,0.0007724564113882145,0.0007620354626492659
FY19-20,Krieger School of Arts and Sciences,Sr Staff-Non Ad,48,10.67064312566,0.00027878126125288947,0.00019206903045181463
FY19-20,Krieger School of Arts and Sciences,Staff-Admin,80,22.65687202196,0.0004646354354214824,0.0004078182909017063
FY19-20,NANJING CENTER,Faculty,16,5.25190138572,9.292708708429648e-05,9.453297194037594e-05
FY19-20,NANJING CENTER,Sr Staff-Admin,12,6.61940534174,6.969531531322237e-05,0.00011914771688861323
FY19-20,NANJING CENTER,Staff-Admin,3,0.36492868843000004,1.742382882830559e-05,6.5686293267789476e-06
FY19-20,NITZE SCH ADV INT STUDIES-SAIS,Deans/Executive,23,6.90808514884,0.0001335826876836762,0.00012434388454296764
FY19-20,NITZE SCH ADV INT STUDIES-SAIS,Faculty,289,106.63103059299,0.0016784955104601053,0.0019193331105623135
FY19-20,NITZE SCH ADV INT STUDIES-SAIS,Graduate Stud,40,24.17189783221,0.0002323177177107412,0.0004350883940302086
FY19-20,NITZE SCH ADV INT STUDIES-SAIS,Postdocs,2,2.64891607574,1.161588588553706e-05,4.767985738292964e-05
FY19-20,NITZE SCH ADV INT STUDIES-SAIS,Sr Staff-Admin,90,26.94696702438,0.0005227148648491677,0.0004850389774111728
FY19-20,NITZE SCH ADV INT STUDIES-SAIS,Staff-Admin,5,3.96702835605,2.903971471384265e-05,7.140556395229008e-05
FY19-20,NITZE SCH ADV INT STUDIES-SAIS,Staff-Non Admin,10,6.73269004204,5.80794294276853e-05,0.00012118681446646419
FY19-20,PEABODY INSTITUTE,Deans/Executive,24,12.97325048071,0.00013939063062644473,0.00023351541348491943
FY19-20,PEABODY INSTITUTE,Faculty,37,4.8056798685099995,0.0002148938888824356,8.650109109046124e-05
FY19-20,PEABODY INSTITUTE,Sr Staff-Admin,36,5.12442377944,0.00020908594593966709,9.223840544103915e-05
FY19-20,PEABODY INSTITUTE,Staff-Admin,20,3.21163826336,0.0001161588588553706,5.780872250540673e-05
FY19-20,PEDIATRIC PHYSICIANS SERVICES,Providers,30,5.27206356767,0.0001742382882830559,9.48958864051674e-05
FY19-20,PEDIATRIC PHYSICIANS SERVICES,Regular,4,0.71538777952,2.323177177107412e-05,1.2876809353605315e-05
FY19-20,SMH FOUNDATION,Regular,2,0.45781987471999996,1.161588588553706e-05,8.24064851794983e-06
FY19-20,School of Education,Deans/Executive,4,1.1827512381999998,2.323177177107412e-05,2.12892401059197e-05
FY19-20,School of Education,Faculty,50,5.62923129022,0.0002903971471384265,0.00010132482019772343
FY19-20,School of Education,Postdocs,2,0.18958347684000001,1.161588588553706e-05,3.4124573521514557e-06
FY19-20,School of Education,Sr Staff-Admin,78,8.81356782744,0.0004530195495359454,0.00015864211814627652
FY19-20,School of Education,Sr Staff-Appt,6,0.59917740826,3.484765765661118e-05,1.0785050396483125e-05
FY19-20,School of Education,Sr Staff-Non Ad,2,0.82117459754,1.161588588553706e-05,1.4780946839266679e-05
FY19-20,School of Education,Staff-Non Admin,4,0.24772494986000002,2.323177177107412e-05,4.458989995075078e-06
FY19-20,School of Medicine (SOM),Deans/Executive,12,2.0411929868,6.969531531322237e-05,3.674098677304144e-05
